question_id,algebraic_word_problem,reference_answer,step_by_step_solution,predicted_answer,topic,difficulty,rougeL_score,bleu_score
11,"A company sells two types of gadgets. Gadget A costs $5, and Gadget B costs $10. If 50 gadgets are sold for a total of $350, how many of each type were sold?",30 Gadget A and 20 Gadget B,"Let number of Gadget A = x, number of Gadget B = y
x + y = 50
5x + 10y = 350
Solve system of equations","Solve the following math problem: A company sells two types of gadgets. Gadget A costs $5, and Gadget B costs $10. If 50 gadgets are sold for a total of $350, how many of each type were sold?
Answer:Step 1: Define the variables.
Let x be the number of Gadget A sold and y be the number of Gadget B sold.

Step 2: Write the system of equations.
We know that the total number of gadgets sold is 50, so:
x + y = 50 (Equation 1)

We also know that the total cost of all gadgets sold is $350, so:
5x + 10y = 350 (Equation 2)

Step 3: Solve the system of equations.
We can solve this system of equations using either substitution or elimination. In this case,",Systems of Equations,Hard,0.07462686567164178,2.330982161940676e-155
12,"The ratio of boys to girls in a class is 3:5. If there are 64 students in total, how many are boys and how many are girls?",24 boys and 40 girls,"Let boys = 3x and girls = 5x
Total students = 3x + 5x = 64
8x = 64
x = 8
Boys = 3 * 8 = 24, Girls = 5 * 8 = 40","Solve the following math problem: The ratio of boys to girls in a class is 3:5. If there are 64 students in total, how many are boys and how many are girls?
Answer: Let's think step by step.Step 1: Identify the total number of students.
The total number of students is given as 64.

Step 2: Understand the ratio.
The ratio of boys to girls is 3:5. This means that for every 3 boys, there are 5 girls.

Step 3: Calculate the total parts in the ratio.
The total parts in the ratio are 3 (for boys) + 5 (for girls) = 8 parts.

Step 4: Determine the value of each part.
To find the value of each part, divide the total number of students by the total parts in the ratio:",Ratio and Proportion Problems,Hard,0.04316546762589928,1.711950576892288e-155
13,"Machine A can complete a job in 4 hours, and Machine B can complete the same job in 6 hours. After working together for 2 hours, Machine A breaks down. How long will Machine B take to finish the job?",2.67 hours,"Rate of Machine A = 1/4 job/hour, Rate of Machine B = 1/6 job/hour
Together for 2 hours: (1/4 + 1/6) * 2 = 5/12 job completed
Remaining job = 1 - 5/12 = 7/12
Time for Machine B to finish = (7/12) / (1/6) = 7/2 = 3.5 hours","Solve the following math problem: Machine A can complete a job in 4 hours, and Machine B can complete the same job in 6 hours. After working together for 2 hours, Machine A breaks down. How long will Machine B take to finish the job?
Answer: First, we need to find the rate at which each machine completes the job. Machine A can complete the job in 4 hours, so its rate is 1/4 of the job per hour. Machine B can complete the job in 6 hours, so its rate is 1/6 of the job per hour.

Next, we need to find out how much of the job they completed together in the 2 hours they worked together. To do this, we add their rates together and multiply by the number of hours they worked together:

(1/4 + 1/6) * 2 = (3/12 + 2/12) * 2 = 5/1",Work Problems (Complex),Hard,0.025974025974025976,5.205776382759895e-232
14,"A shopkeeper sells an item for $240, making a 20% profit. What was the cost price of the item?",$200,"Selling price = Cost price * (1 + Profit %)
240 = Cost price * 1.2
Cost price = 240 / 1.2 = $200","Solve the following math problem: A shopkeeper sells an item for $240, making a 20% profit. What was the cost price of the item?
Answer: Let's think step by step.First, we need to understand the problem. The shopkeeper sells an item for $240 and makes a 20% profit. This means that the selling price is 120% of the cost price (100% cost price + 20% profit).

Let's denote the cost price as $x$. Then, we can write the equation as follows:

$x + 0.2x = $240

This equation represents the fact that the selling price ($x + 0.2x$) is equal to $240.

Next, we simplify the left side of the equation:",Profit and Loss,Hard,0.0,0.0
15,Lisa has 12 apples. She gives 3 apples to each of her friends. How many friends does she give apples to?,4 friends,Number of friends = 12 apples / 3 apples per friend = 4 friends,"Solve the following math problem: Lisa has 12 apples. She gives 3 apples to each of her friends. How many friends does she give apples to?
Answer: Let's think step by step.First, we know that Lisa has 12 apples. She gives 3 apples to each of her friends. We want to find out how many friends she gives apples to.

Step 1: Determine the number of apples Lisa gives away.
Lisa has 12 apples and she gives 3 apples to each of her friends. To find out how many apples she gives away, we can multiply the number of apples she has by the number of apples she gives to each friend.
12 apples * 3 apples/friend = 36 apples

Step 2: Determine the number of friends",Simple Equations,Easy,0.015384615384615385,5.4269696562331364e-232
16,"If a pen costs $3, how much will 6 pens cost?",$18,6 pens * $3/pen = $18,"Solve the following math problem: If a pen costs $3, how much will 6 pens cost?
Answer: Let's think step by step.First, we need to determine the total cost of one pen. We are given that one pen costs $3.

Next, we need to find the total cost of 6 pens. To do this, we multiply the cost of one pen by the number of pens we want to buy, which is 6.

So, the calculation would be: $3 (cost of one pen) x 6 (number of pens) = $18.

Therefore, the total cost of 6 pens is $18.

So, the final answer is $\boxed{18}$.

The answer is: 18.",Basic Arithmetic,Easy,0.01785714285714286,0.0
17,"Sam is 7 years older than Tom. If Tom is 8 years old, how old is Sam?",15 years old,Sam = Tom's age + 7 = 8 + 7 = 15 years old,"Solve the following math problem: Sam is 7 years older than Tom. If Tom is 8 years old, how old is Sam?
Answer: 15

The answer is: 15.",Age Problems (Basic),Easy,0.12903225806451613,1.0423153399406431e-231
18,A car travels at 45 miles per hour. How far will it travel in 3 hours?,135 miles,Distance = Speed * Time = 45 miles/hour * 3 hours = 135 miles,"Solve the following math problem: A car travels at 45 miles per hour. How far will it travel in 3 hours?
Answer: To solve this problem, we need to use the formula: distance = rate x time.

Step 1: Identify the given values.
In this problem, the rate (speed) is 45 miles per hour and the time is 3 hours.

Step 2: Plug the values into the formula.
distance = rate x time
distance = 45 miles/hour x 3 hours

Step 3: Perform the calculation.
distance = 135 miles

So, the car will travel a distance of 135 miles in 3 hours.

The answer is: the car will travel 135 miles in 3 hours.",Distance-Rate-Time,Easy,0.035398230088495575,1.6650753477432036e-155
19,Sara and Jane together have 50 books. Sara has 10 more books than Jane. How many books does each have?,Sara has 30 books and Jane has 20 books,"Let Jane's books = x
Sara's books = x + 10
x + (x + 10) = 50
2x + 10 = 50
2x = 40
x = 20
Sara = 30, Jane = 20","Solve the following math problem: Sara and Jane together have 50 books. Sara has 10 more books than Jane. How many books does each have?
Answer: Let's think step by step.Step 1: I need to find the values of x and y, where x is the number of books Jane has and y is the number of books Sara has.

Step 2: I know that x + y = 50 and y = x + 10.

Step 3: I can substitute y in the first equation with x + 10 and get x + x + 10 = 50.

Step 4: Simplifying, I get 2x + 10 = 50.

Step 5: Subtracting 10 from both sides, I get 2x = 40",Equations with Two Variables,Medium,0.11570247933884298,2.9089441645153253e-155
20,"A mixture contains 40% salt. If there are 10 liters of mixture, how much salt is in it?",4 liters of salt,Amount of salt = 40% of 10 liters = 0.4 * 10 = 4 liters,"Solve the following math problem: A mixture contains 40% salt. If there are 10 liters of mixture, how much salt is in it?
Answer: Let's think step by step.Firstly, we know that the mixture contains 40% salt. This means that 40% of the total mixture is salt. 

Secondly, we know that the total volume of the mixture is 10 liters. 

To find out how much salt is in the mixture, we need to calculate 40% of the total volume of the mixture. 

In mathematical terms, this can be represented as 40% of 10 liters. 

To calculate this, we convert 40% into a decimal by dividing it by 100, which gives us 0.4. 

Then",Mixture Problems,Medium,0.05,1.850880640297462e-155
21,"John paints a room in 5 hours, and Mary paints the same room in 10 hours. How long will it take them to paint the room together?",3.33 hours,"John's rate = 1/5 rooms/hour, Mary's rate = 1/10 rooms/hour
Total rate = 1/5 + 1/10 = 3/10 rooms/hour
Time = 1/(3/10) = 10/3 = 3.33 hours","Solve the following math problem: John paints a room in 5 hours, and Mary paints the same room in 10 hours. How long will it take them to paint the room together?
Answer: Let's think step by step.Step 1: Determine the individual rates of John and Mary.
John's rate is 1/5 of the room per hour because he paints the room in 5 hours. Mary's rate is 1/10 of the room per hour because she paints the room in 10 hours.

Step 2: Add their rates together to find their combined rate.
John's rate + Mary's rate = (1/5) + (1/10) = 3/10 of the room per hour.

Step 3: Use the combined rate to find the time it takes for them to paint the room together.",Work Problems,Medium,0.029197080291970802,0.0
22,"In 4 years, Sarah will be three times as old as she was 2 years ago. How old is Sarah now?",6 years old,"Let Sarah's current age = x
In 4 years, Sarah's age = x + 4
2 years ago, Sarah's age = x - 2
x + 4 = 3(x - 2)
x + 4 = 3x - 6
x = 6","Solve the following math problem: In 4 years, Sarah will be three times as old as she was 2 years ago. How old is Sarah now?
Answer: Let's think step by step.Step 1: Define the variable.
Let Sarah's current age be x.

Step 2: Write the equation based on the given information.
In 4 years, Sarah will be x + 4 years old.
2 years ago, Sarah was x - 2 years old.
According to the problem, in 4 years, Sarah will be three times as old as she was 2 years ago, so we can write the equation:
x + 4 = 3(x - 2)

Step 3: Solve the equation.
Distribute the 3 on the right side of the equation:
x + 4 =",Age Problems (Complex),Medium,0.032,6.479452630762043e-232
23,"Anna invests $2,000 at 3% interest, compounded annually. How much money will she have after 5 years?","$2,318.54","A = P(1 + r/n)^(nt)
A = 2000(1 + 0.03/1)^(1*5)
A = 2000(1.03)^5 = 2000 * 1.159274 = $2,318.54","Solve the following math problem: Anna invests $2,000 at 3% interest, compounded annually. How much money will she have after 5 years?
Answer: To solve this problem, we need to use the formula for compound interest:

A = P(1 + r/n)^(nt)

Where:
A = the final amount
P = the principal amount (initial investment)
r = the annual interest rate (as a decimal)
n = the number of times the interest is compounded per year
t = the number of years

In this case, Anna invests $2,000 at 3% interest, compounded annually. So, we have:

P = $2,000
r = 3% = 0.03 (as a decimal)
n = 1 (compounded annually",Investment Problems,Medium,0.01818181818181818,0.0
24,"A rectangular field has a perimeter of 40 meters, and its area is 96 square meters. What are the dimensions of the field?",8 meters by 12 meters,"Let length = l and width = w
Perimeter = 2(l + w) = 40
Area = l * w = 96
Solve system of equations: l + w = 20, lw = 96","Solve the following math problem: A rectangular field has a perimeter of 40 meters, and its area is 96 square meters. What are the dimensions of the field?
Answer: Let's think step by step.Firstly, we need to understand the problem. We are given a rectangular field with a known perimeter and area. We are asked to find the dimensions of the field, which means we need to find the length and width of the rectangle.

Let's denote the length of the rectangle as 'l' and the width as 'w'. 

The first piece of information we have is that the perimeter of the rectangle is 40 meters. The formula for the perimeter of a rectangle is 2l + 2w = P. Substituting the given perimeter into this formula, we get the equation 2l + 2w = 4",Quadratic Equations,Hard,0.04285714285714286,5.3348669960151344e-232
25,"A factory sells two types of products. Product A costs $15, and Product B costs $25. If 100 products are sold for a total of $2,000, how many of each product were sold?",80 Product A and 20 Product B,"Let number of Product A = x, number of Product B = y
x + y = 100
15x + 25y = 2000
Solve system of equations","Solve the following math problem: A factory sells two types of products. Product A costs $15, and Product B costs $25. If 100 products are sold for a total of $2,000, how many of each product were sold?
Answer:Step 1: Define the variables.
Let x be the number of Product A sold and y be the number of Product B sold.

Step 2: Write the system of equations.
We know that the total number of products sold is 100, so we can write the equation:
x + y = 100

We also know that the total cost of all products sold is $2,000, so we can write the equation:
15x + 25y = 2000

Step 3: Solve the system of equations.
We can use the substitution method to solve the system. From the first equation, we can express x",Systems of Equations,Hard,0.06896551724137931,2.2539731798225062e-155
26,"The ratio of dogs to cats in a shelter is 2:3. If there are 75 animals in total, how many are dogs and how many are cats?",30 dogs and 45 cats,"Let dogs = 2x and cats = 3x
Total animals = 2x + 3x = 75
5x = 75
x = 15
Dogs = 2 * 15 = 30, Cats = 3 * 15 = 45","Solve the following math problem: The ratio of dogs to cats in a shelter is 2:3. If there are 75 animals in total, how many are dogs and how many are cats?
Answer: Let's think step by step.Step 1: Understand the problem.
We know that the ratio of dogs to cats is 2:3, which means that for every 2 dogs, there are 3 cats. We also know that there are 75 animals in total.

Step 2: Set up the equation.
Let's denote the number of dogs as $2x$ and the number of cats as $3x$. The total number of animals is $2x + 3x = 5x$. We know that $5x = 75$.

Step 3: Solve the equation.
Divide both sides of the equation by 5 to find the",Ratio and Proportion Problems,Hard,0.044444444444444446,1.7385977239214729e-155
27,"Machine C can finish a task in 8 hours, and Machine D can finish the same task in 12 hours. If they work together for 3 hours, how long will Machine C take to complete the rest of the task alone?",2.67 hours,"Rate of Machine C = 1/8 job/hour, Rate of Machine D = 1/12 job/hour
Together for 3 hours: (1/8 + 1/12) * 3 = 5/24 job completed
Remaining job = 1 - 5/24 = 19/24
Time for Machine C to finish = (19/24) / (1/8) = 19/3 = 6.33 hours","Solve the following math problem: Machine C can finish a task in 8 hours, and Machine D can finish the same task in 12 hours. If they work together for 3 hours, how long will Machine C take to complete the rest of the task alone?
Answer:1. Determine the individual rates of Machine C and Machine D.
Machine C can finish the task in 8 hours, so its rate is 1/8 of the task per hour.
Machine D can finish the task in 12 hours, so its rate is 1/12 of the task per hour.

2. Calculate the combined rate of Machine C and Machine D.
When working together, their rates are additive. So, their combined rate is:
(1/8) + (1/12) = 5/24 of the task per hour.

3. Determine the amount of work completed in the first 3 hours.
Since their combined rate",Work Problems (Complex),Hard,0.026490066225165566,0.0
28,"A store sells a TV for $600, making a 25% profit. What was the cost price of the TV?",$480,"Selling price = Cost price * (1 + Profit %)
600 = Cost price * 1.25
Cost price = 600 / 1.25 = $480","Solve the following math problem: A store sells a TV for $600, making a 25% profit. What was the cost price of the TV?
Answer: Let's think step by step.First, we need to understand what the problem is asking. It's asking for the cost price of the TV, which is the original amount the store paid for it. 

We know that the store sold the TV for $600 and made a 25% profit. This means that the selling price ($600) is 125% of the cost price. 

To find the cost price, we need to find out what 100% (the original cost price) is. We can set up a proportion to solve this. 

Let's denote the cost price as 'x'. 

We know that 1",Profit and Loss,Hard,0.0,0.0
29,Jessica has 8 oranges. She buys 5 more every day. How many oranges will she have after 3 days?,23 oranges,"Day 1: 8 + 5 = 13 oranges
Day 2: 13 + 5 = 18 oranges
Day 3: 18 + 5 = 23 oranges","Solve the following math problem: Jessica has 8 oranges. She buys 5 more every day. How many oranges will she have after 3 days?
Answer: Let's think step by step.Step 1: On the first day, Jessica has 8 oranges. She buys 5 more, so she has 8 + 5 = 13 oranges.
Step 2: On the second day, Jessica again has 13 oranges. She buys 5 more, so she has 13 + 5 = 18 oranges.
Step 3: On the third day, Jessica again has 18 oranges. She buys 5 more, so she has 18 + 5 = 23 oranges.
So, after 3 days, Jessica will have 23 oranges.

The",Simple Equations,Easy,0.037037037037037035,6.689869579535845e-232
30,A pencil costs $1.50. How much will 8 pencils cost?,$12,8 pencils * $1.50/pencil = $12,"Solve the following math problem: A pencil costs $1.50. How much will 8 pencils cost?
Answer: Let's think step by step.Step 1: Identify the cost of one pencil.
The cost of one pencil is $1.50.

Step 2: Determine the total number of pencils.
The total number of pencils is 8.

Step 3: Calculate the total cost of the pencils.
To find the total cost, we multiply the cost of one pencil by the total number of pencils:
$1.50 \times 8 = \boxed{12}$

So, 8 pencils will cost $12.

The answer is: 12.",Basic Arithmetic,Easy,0.020408163265306124,0.0
31,"Adam is twice as old as Ben. If Ben is 10 years old, how old is Adam?",20 years old,Adam = 2 * Ben's age = 2 * 10 = 20 years old,"Solve the following math problem: Adam is twice as old as Ben. If Ben is 10 years old, how old is Adam?
Answer: Let's think step by step.Step 1: I need to find Adam's age, so I'll call that A.

Step 2: I know that A = 2 * B, where B is Ben's age.

Step 3: I also know that B = 10, so I can substitute that into the equation.

Step 4: A = 2 * 10, which is 20.

Step 5: Therefore, Adam is 20 years old.

Step 6: # Answer

20

The answer is: 20.",Age Problems (Basic),Easy,0.05940594059405941,1.978049756642675e-155
32,A truck travels at 60 miles per hour. How far will it travel in 5 hours?,300 miles,Distance = Speed * Time = 60 miles/hour * 5 hours = 300 miles,"Solve the following math problem: A truck travels at 60 miles per hour. How far will it travel in 5 hours?
Answer: We know that the truck travels at a speed of 60 miles per hour. To find out how far it will travel in 5 hours, we need to multiply the speed by the time. This is because distance is equal to speed multiplied by time.

So, we can write the equation as:

Distance = Speed x Time

Now, we can plug in the given values:

Distance = 60 miles/hour x 5 hours

To find the distance, we need to multiply 60 by 5:

Distance = 300 miles

Therefore, the truck will travel a distance of 300 miles in 5 hours.",Distance-Rate-Time,Easy,0.03278688524590164,1.60932372714733e-155
33,John and Anna have 120 marbles in total. John has twice as many marbles as Anna. How many marbles does each have?,John has 80 marbles and Anna has 40 marbles,"Let Anna's marbles = x
John's marbles = 2x
x + 2x = 120
3x = 120
x = 40
John = 80, Anna = 40","Solve the following math problem: John and Anna have 120 marbles in total. John has twice as many marbles as Anna. How many marbles does each have?
Answer: Let's think step by step.First, we need to assign variables to represent the number of marbles each person has. Let's use $x$ to represent the number of marbles Anna has. Since John has twice as many marbles as Anna, we can represent the number of marbles John has as $2x$.

Now, we know that the total number of marbles they have together is 120. So, we can write an equation to represent this relationship:

Anna's marbles + John's marbles = Total marbles
$x + 2x = 120$

Now, let's simplify the equation by combining like terms:",Equations with Two Variables,Medium,0.08888888888888889,2.5964055301492095e-155
34,"A solution contains 25% alcohol. If there are 12 liters of solution, how much alcohol is in the solution?",3 liters of alcohol,Amount of alcohol = 25% of 12 liters = 0.25 * 12 = 3 liters,"Solve the following math problem: A solution contains 25% alcohol. If there are 12 liters of solution, how much alcohol is in the solution?
Answer: Let's think step by step.First, we need to understand that the problem is asking us to find the amount of alcohol in a solution. We are given that the solution contains 25% alcohol and the total volume of the solution is 12 liters.

The percentage of alcohol in the solution is a ratio of the amount of alcohol to the total volume of the solution. In this case, the ratio is 25:100, which can be simplified to 1:4. This means that for every 4 parts of the solution, 1 part is alcohol.

Now, we need to find out how much alcohol is in the solution. Since the total volume of the solution is",Mixture Problems,Medium,0.0410958904109589,1.990948906466066e-155
35,Two workers can complete a task in 5 hours working together. Worker A alone can complete it in 8 hours. How long will Worker B take to complete the task alone?,13.33 hours,"Rate of Worker A = 1/8 jobs/hour
Let Worker B's rate = 1/x jobs/hour
Total rate = 1/5 jobs/hour
1/8 + 1/x = 1/5
Solve for x = 13.33 hours","Solve the following math problem: Two workers can complete a task in 5 hours working together. Worker A alone can complete it in 8 hours. How long will Worker B take to complete the task alone?
Answer: Let's think step by step.First, we need to find the rate at which each worker completes the task. We can do this by using the formula:

Rate = Work / Time

For Worker A, we know that he can complete the task alone in 8 hours. So, his rate is:

Rate_A = Work / Time_A = 1 / 8

Now, let's find the rate at which both workers complete the task together. We know that they can complete the task in 5 hours, so their combined rate is:

Rate_AB = Work / Time_AB = 1 / 5

Since they are working together, we can",Work Problems,Medium,0.014184397163120569,5.286929818568628e-232
36,"In 6 years, Mike will be twice as old as he was 2 years ago. How old is Mike now?",8 years old,"Let Mike's current age = x
In 6 years, Mike's age = x + 6
2 years ago, Mike's age = x - 2
x + 6 = 2(x - 2)
x + 6 = 2x - 4
x = 8","Solve the following math problem: In 6 years, Mike will be twice as old as he was 2 years ago. How old is Mike now?
Answer: Let's think step by step.First, let's denote Mike's current age as $x$. 

Second, we know that in 6 years, Mike will be $x+6$ years old. 

Third, we also know that 2 years ago, Mike was $x-2$ years old. 

According to the problem, in 6 years, Mike will be twice as old as he was 2 years ago. This can be written as an equation: $x+6 = 2(x-2)$.

Now, let's solve this equation. 

First, distribute the 2 on the right side of the equation: $x",Age Problems (Complex),Medium,0.032786885245901634,6.689869579535845e-232
37,"Henry invests $1,500 at 4% interest, compounded annually. How much money will he have after 2 years?","$1,622.40","A = P(1 + r/n)^(nt)
A = 1500(1 + 0.04/1)^(1*2)
A = 1500(1.04)^2 = 1500 * 1.0816 = $1,622.40","Solve the following math problem: Henry invests $1,500 at 4% interest, compounded annually. How much money will he have after 2 years?
Answer: Let's think step by step.Step 1: Understand the formula for compound interest.
The formula for compound interest is $A = P(1 + r/n)^{nt}$, where:
- $A$ is the amount of money accumulated after n years, including interest.
- $P$ is the principal amount (the initial amount of money).
- $r$ is the annual interest rate (in decimal form).
- $n$ is the number of times that interest is compounded per year.
- $t$ is the time the money is invested for, in years.

Step 2: Substitute the given values into the formula.
We are given that $P",Investment Problems,Medium,0.016393442622950817,0.0
38,"A rectangular room has a perimeter of 50 meters, and its area is 150 square meters. What are the dimensions of the room?",10 meters by 15 meters,"Let length = l and width = w
Perimeter = 2(l + w) = 50
Area = l * w = 150
Solve system of equations: l + w = 25, lw = 150","Solve the following math problem: A rectangular room has a perimeter of 50 meters, and its area is 150 square meters. What are the dimensions of the room?
Answer: Let's think step by step.Step 1: Understand the problem
We are given that the perimeter (P) of a rectangular room is 50 meters and its area (A) is 150 square meters. We need to find the dimensions of the room, which are length (L) and width (W).

Step 2: Write the equations for perimeter and area
Perimeter: P = 2L + 2W
Area: A = L * W

Step 3: Substitute the given values into the equations
P = 50
A = 150

Step 4: Use the perimeter equation to solve for one",Quadratic Equations,Hard,0.04878048780487805,6.518923202947529e-232
